year,country of asylum,country of origin,population type,begin year total,end year total
2015,GFR,MDV,REF,0,0
2015,GFR,MEX,REF,26,20
2015,GFR,MLI,REF,34,49
2015,GFR,MLS,REF,7,6
2015,GFR,MLW,REF,*,*
2015,GFR,MNE,REF,220,237
2015,GFR,MNG,REF,35,36
2015,GFR,MOR,REF,154,161
2015,GFR,MOZ,REF,12,12
2015,GFR,MTS,REF,*,*
2015,GFR,MYA,REF,769,708
2015,GFR,NAM,REF,*,*
2015,GFR,NEP,REF,51,45
2015,GFR,NET,REF,10,12
2015,GFR,NGR,REF,41,45
2015,GFR,NIC,REF,0,0
2015,GFR,NIG,REF,867,981
2015,GFR,NOR,REF,*,*
2015,GFR,NZL,REF,9,8
2015,GFR,OMN,REF,*,*
2015,GFR,PAK,REF,4331,4702
2015,GFR,PAN,REF,*,0
2015,GFR,PAR,REF,*,*
2015,GFR,PER,REF,46,42
2015,GFR,PHI,REF,31,28
2015,GFR,PLW,REF,0,0
2015,GFR,POL,REF,718,703
2015,GFR,POR,REF,*,*
2015,GFR,QAT,REF,0,*
2015,GFR,ROM,REF,177,170
2015,GFR,RSA,REF,30,24
2015,GFR,RUS,REF,4608,4856
2015,GFR,RWA,REF,173,188
2015,GFR,SAL,REF,6,8
2015,GFR,SAU,REF,15,15
2015,GFR,SEN,REF,36,41
2015,GFR,SEY,REF,*,*
2015,GFR,SIN,REF,7,6
2015,GFR,SLE,REF,324,341
2015,GFR,SOM,REF,4205,4860
2015,GFR,SPA,REF,15,14
2015,GFR,SRB,REF,9294,9157
2015,GFR,SRV,REF,1449,1357
2015,GFR,SSD,REF,11,19
2015,GFR,STA,REF,1559,2935
2015,GFR,SUD,REF,330,457
2015,GFR,SUR,REF,0,0
2015,GFR,SVK,REF,99,95
2015,GFR,SVN,REF,9,7
2015,GFR,SWA,REF,,*
2015,GFR,SWE,REF,*,*
2015,GFR,SWI,REF,*,*
2015,GFR,SYR,REF,40994,115604
2015,GFR,TAN,REF,12,13
2015,GFR,THA,REF,67,46
2015,GFR,TJK,REF,95,103
2015,GFR,TKM,REF,26,29
2015,GFR,TOG,REF,1293,1188
2015,GFR,TON,REF,*,*
2015,GFR,TRT,REF,0,0
2015,GFR,TUN,REF,90,90
2015,GFR,TUR,REF,22242,20281
2015,GFR,UAE,REF,0,0
2015,GFR,UGA,REF,120,112
2015,GFR,UKR,REF,299,320
2015,GFR,URU,REF,*,*
2015,GFR,USA,REF,216,159
2015,GFR,UZB,REF,85,78
2015,GFR,VAR,REF,4526,9089
2015,GFR,VCT,REF,0,0
2015,GFR,VEN,REF,5,6
2015,GFR,YEM,REF,109,140
2015,GFR,ZAM,REF,6,6
2015,GFR,ZIM,REF,47,46
2015,GHA,BDI,REF,*,*
2015,GHA,BEN,REF,,*
2015,GHA,BKF,REF,*,*
2015,GHA,CAR,REF,28,102
2015,GHA,CHD,REF,6,8
2015,GHA,CMR,REF,5,5
2015,GHA,COB,REF,*,*
2015,GHA,COD,REF,34,45
2015,GHA,ERT,REF,7,12
2015,GHA,ETH,REF,*,*
2015,GHA,ICO,REF,9779,10807
2015,GHA,IRQ,REF,11,11
2015,GHA,LBR,REF,5262,2788
2015,GHA,LEB,REF,7,7
2015,GHA,NIG,REF,9,9
2015,GHA,PAK,REF,8,13
2015,GHA,RWA,REF,28,36
2015,GHA,SLE,REF,52,118
2015,GHA,SOM,REF,38,59
2015,GHA,SUD,REF,233,279
2015,GHA,SYR,REF,5,47
2015,GHA,TOG,REF,2926,3041
2015,GHA,UGA,REF,*,7
2015,GHA,UZB,REF,,*
2015,GNB,BDI,REF,13,13
2015,GNB,CAR,REF,,0
2015,GNB,COB,REF,*,*
2015,GNB,COD,REF,7,7
2015,GNB,GAM,REF,5,5
2015,GNB,GUI,REF,10,10
2015,GNB,ICO,REF,17,17
2015,GNB,LBR,REF,5,5
2015,GNB,SEN,REF,8601,8601
2015,GNB,SLE,REF,22,22
2015,GNB,TOG,REF,*,*
2015,GRE,AFG,REF-like,,3300
2015,GRE,AFG,REF,1451,1923
2015,GRE,ALB,REF,139,143
2015,GRE,ALG,REF,31,33
2015,GRE,ANG,REF,*,*
2015,GRE,ARE,REF,92,140
2015,GRE,ARM,REF,13,11
2015,GRE,AZE,REF,10,10
2015,GRE,BDI,REF,6,*
2015,GRE,BGD,REF,167,200
2015,GRE,BHU,REF,,*
2015,GRE,BKF,REF,12,14
2015,GRE,BLR,REF,*,*
2015,GRE,CAN,REF,*,*
2015,GRE,CAR,REF,7,7
2015,GRE,CHD,REF,*,*
2015,GRE,CHI,REF,32,38
2015,GRE,CHL,REF,*,*
2015,GRE,CMR,REF,31,73
2015,GRE,COB,REF,34,37
2015,GRE,COD,REF,88,129
2015,GRE,COI,REF,*,*
2015,GRE,DOM,REF,*,*
2015,GRE,ERT,REF-like,0,20
2015,GRE,ERT,REF,201,284
2015,GRE,ETH,REF,151,179
2015,GRE,GAM,REF,11,12
2015,GRE,GAZ,REF,42,103
2015,GRE,GEO,REF,264,266
2015,GRE,GHA,REF,42,44
2015,GRE,GNB,REF,0,0
2015,GRE,GUI,REF,38,46
2015,GRE,HON,REF,*,*
2015,GRE,ICO,REF,47,57
2015,GRE,IND,REF,21,25
2015,GRE,INS,REF,11,12
2015,GRE,IRN,REF,479,543
2015,GRE,IRQ,REF-like,,3000
2015,GRE,IRQ,REF,1242,1348
2015,GRE,ISR,REF,*,*
2015,GRE,JOR,REF,*,*
2015,GRE,KAZ,REF,*,*
2015,GRE,KEN,REF,18,26
2015,GRE,KGZ,REF,*,*
2015,GRE,LBY,REF,13,26
2015,GRE,LEB,REF,9,9
2015,GRE,LKA,REF,36,38
2015,GRE,MAD,REF,*,*
2015,GRE,MAU,REF,30,39
2015,GRE,MDA,REF,11,11
2015,GRE,MLI,REF,5,11
2015,GRE,MOR,REF,35,42
2015,GRE,MYA,REF,10,13
2015,GRE,NEP,REF,,*
2015,GRE,NIG,REF,185,231
2015,GRE,PAK,REF,441,522
2015,GRE,PHI,REF,6,7
2015,GRE,RUS,REF,19,12
2015,GRE,RWA,REF,11,9
2015,GRE,SAL,REF,5,6
2015,GRE,SAU,REF,*,*
2015,GRE,SEN,REF,44,46
2015,GRE,SLE,REF,20,23
2015,GRE,SOM,REF-like,0,30
2015,GRE,SOM,REF,163,210
2015,GRE,SRB,REF,24,26
2015,GRE,SRV,REF,7,7
2015,GRE,SSD,REF,*,*
2015,GRE,STA,REF,13,172
2015,GRE,SUD,REF,274,362
2015,GRE,SWA,REF,*,*
2015,GRE,SYR,REF-like,3000,5400
2015,GRE,SYR,REF,913,3701
2015,GRE,TAN,REF,6,5411
2015,GRE,TOG,REF,*,*
2015,GRE,TUN,REF,*,6
2015,GRE,TUR,REF,125,138
2015,GRE,UGA,REF,8,13
2015,GRE,UKR,REF,10,85
2015,GRE,USA,REF,,
2015,GRE,UZB,REF,23,13
2015,GRE,VAR,REF,136,1539
2015,GRE,YEM,REF,*,6
2015,GRE,ZAM,REF,,*
2015,GRE,ZIM,REF,*,*
2015,GRN,SYR,REF,,*
2015,GUA,BOL,REF,*,*
2015,GUA,CAM,REF,0,0
2015,GUA,CHI,REF,0,0
2015,GUA,COL,REF,6,6
2015,GUA,CUB,REF,*,*
2015,GUA,HON,REF,17,29
2015,GUA,JAM,REF,*,*
2015,GUA,NIC,REF,100,99
2015,GUA,SAL,REF,37,88
2015,GUI,ANG,REF,*,*
2015,GUI,BDI,REF,7,7
2015,GUI,CAR,REF,43,57
2015,GUI,CHD,REF,*,*
2015,GUI,COB,REF,12,12
2015,GUI,COD,REF,51,51
2015,GUI,ERT,REF,*,*
2015,GUI,GAM,REF,*,*
2015,GUI,GAZ,REF,*,*
2015,GUI,ICO,REF,6580,6668
2015,GUI,LBR,REF,1787,1768
2015,GUI,LKA,REF,13,13
2015,GUI,MLI,REF,15,15
2015,GUI,NGR,REF,*,*
2015,GUI,NIG,REF,*,8
2015,GUI,RWA,REF,10,10
2015,GUI,SEN,REF,*,*
2015,GUI,SLE,REF,216,202
2015,GUI,SOM,REF,5,5
2015,GUI,TOG,REF,9,9
2015,GUI,UGA,REF,*,*
2015,GUY,COD,REF,7,7
2015,GUY,RWA,REF,*,*
2015,HAI,COD,REF,*,*
2015,HAI,KEN,REF,,*
2015,HAI,LKA,REF,*,*
2015,HKG,AFG,REF,*,*
2015,HKG,ARE,REF,8,*
2015,HKG,BDI,REF,*,*
2015,HKG,BGD,REF,*,*
2015,HKG,CAR,REF,*,*
2015,HKG,COB,REF,*,*
2015,HKG,COD,REF,0,0
2015,HKG,COL,REF,0,0
2015,HKG,ERT,REF,*,*
2015,HKG,ETH,REF,*,*
2015,HKG,GAM,REF,*,*
2015,HKG,GAZ,REF,8,*
2015,HKG,GBR,REF,*,*
2015,HKG,ICO,REF,*,*
2015,HKG,IND,REF,*,0
2015,HKG,INS,REF,*,*
2015,HKG,IRN,REF,0,0
2015,HKG,JOR,REF,*,*
2015,HKG,LBR,REF,*,0
2015,HKG,LKA,REF,26,26
2015,HKG,MYA,REF,0,0
2015,HKG,NEP,REF,*,*
2015,HKG,PAK,REF,16,13
2015,HKG,PHI,REF,*,*
2015,HKG,RUS,REF,*,*
2015,HKG,RWA,REF,17,17
2015,HKG,SOM,REF,42,43
2015,HKG,SRV,REF,8,*
2015,HKG,TKM,REF,0,0
2015,HKG,TOG,REF,0,0
2015,HKG,UGA,REF,5,5
2015,HKG,YEM,REF,*,0
2015,HON,COL,REF,*,*
2015,HON,CUB,REF,*,*
2015,HON,HAI,REF,6,6
2015,HON,IRN,REF,*,*
2015,HON,NIC,REF,7,11
2015,HON,SAL,REF,*,6
2015,HON,VEN,REF,*,*
2015,HRV,AFG,REF,21,22
2015,HRV,ARM,REF,*,*
2015,HRV,AZE,REF,,5
2015,HRV,BGD,REF,,*
2015,HRV,BLR,REF,*,*
2015,HRV,BSN,REF-like,41,15
2015,HRV,BSN,REF,355,140
2015,HRV,CMR,REF,*,*
2015,HRV,COB,REF,*,*
2015,HRV,COD,REF,*,*
2015,HRV,ERT,REF,*,*
2015,HRV,GAZ,REF,,*
2015,HRV,GEO,REF,*,*
2015,HRV,GHA,REF,,*
2015,HRV,IRN,REF,,*
2015,HRV,IRQ,REF,6,9
2015,HRV,KAZ,REF,*,5
2015,HRV,KUW,REF,,*
2015,HRV,LBY,REF,*,*
2015,HRV,MAU,REF,*,*
2015,HRV,MDA,REF,*,*
2015,HRV,MOR,REF,,*
2015,HRV,NIG,REF,5,10
2015,HRV,PAK,REF,*,*
2015,HRV,RUS,REF,10,13
2015,HRV,SEN,REF,,*
2015,HRV,SOM,REF,12,15
2015,HRV,SRB,REF-like,6,199
2015,HRV,SRB,REF,200,*
2015,HRV,SUD,REF,*,*
2015,HRV,SYR,REF,22,23
2015,HRV,TUR,REF,6,11
2015,HRV,UGA,REF,*,*
2015,HRV,UKR,REF,5,5
2015,HRV,UZB,REF,*,*
2015,HRV,VAR,REF,*,*
2015,HRV,ZIM,REF,*,*
2015,HUN,ABW,REF,0,0
2015,HUN,AFG,REF,819,942
2015,HUN,ALB,REF,*,*
2015,HUN,ALG,REF,10,16
2015,HUN,ANG,REF,5,5
2015,HUN,ARE,REF,10,12
2015,HUN,ARM,REF,30,45
2015,HUN,AZE,REF,12,13
2015,HUN,BGD,REF,6,7
2015,HUN,BKF,REF,0,*
2015,HUN,BSN,REF,,0
2015,HUN,CAR,REF,,*
2015,HUN,CHI,REF,6,6
2015,HUN,CMR,REF,0,30
2015,HUN,COB,REF,7,10
2015,HUN,COD,REF,13,16
2015,HUN,COI,REF,22,*
2015,HUN,COL,REF,*,*
2015,HUN,CUB,REF,48,68
2015,HUN,DOM,REF,,*
2015,HUN,ERT,REF,40,47
2015,HUN,ETH,REF,26,28
2015,HUN,GAZ,REF,62,78
2015,HUN,GEO,REF,45,56
2015,HUN,GHA,REF,*,5
2015,HUN,GUI,REF,6,*
2015,HUN,HRV,REF,7,5
2015,HUN,ICO,REF,11,21
2015,HUN,IND,REF,*,*
2015,HUN,IRN,REF,68,104
2015,HUN,IRQ,REF,220,396
2015,HUN,JOR,REF,*,*
2015,HUN,KAZ,REF,*,*
2015,HUN,KEN,REF,*,*
2015,HUN,KUW,REF,*,*
2015,HUN,LBR,REF,*,*
2015,HUN,LBY,REF,*,*
2015,HUN,LEB,REF,13,13
2015,HUN,LKA,REF,11,12
2015,HUN,MAU,REF,*,*
2015,HUN,MDA,REF,*,*
2015,HUN,MLI,REF,*,*
2015,HUN,MNG,REF,*,*
2015,HUN,MOR,REF,*,*
2015,HUN,MYA,REF,*,*
2015,HUN,NEP,REF,7,9
2015,HUN,NIG,REF,27,39
2015,HUN,PAK,REF,35,47
2015,HUN,ROM,REF,26,34
2015,HUN,RUS,REF,25,36
2015,HUN,SEN,REF,*,*
2015,HUN,SLE,REF,*,*
2015,HUN,SOM,REF,496,611
2015,HUN,SRB,REF,65,45
2015,HUN,SRV,REF,0,8
2015,HUN,SSD,REF,,0
2015,HUN,STA,REF,51,78
2015,HUN,SUD,REF,35,66
2015,HUN,SYR,REF,334,476
2015,HUN,TAN,REF,,*
2015,HUN,TOG,REF,*,*
2015,HUN,TUN,REF,7,7
2015,HUN,TUR,REF,27,37
2015,HUN,UGA,REF,5,6
2015,HUN,UKR,REF,10,17
2015,HUN,USA,REF,*,*
2015,HUN,UZB,REF,7,7
2015,HUN,VAR,REF,165,865
2015,HUN,WSH,REF,*,*
2015,HUN,YEM,REF,*,10
2015,HUN,ZAM,REF,0,0
2015,HUN,ZIM,REF,*,*
2015,ICE,AFG,REF,11,12
2015,ICE,ALB,REF,*,*
2015,ICE,ARM,REF,*,*
2015,ICE,BLR,REF,,*
2015,ICE,CHI,REF,*,*
2015,ICE,CMR,REF,,*
2015,ICE,ERT,REF,5,9
2015,ICE,ETH,REF,,*
2015,ICE,GAM,REF,,0
2015,ICE,GEO,REF,,*
2015,ICE,IND,REF,*,*
2015,ICE,IRN,REF,19,25
2015,ICE,IRQ,REF,*,6
2015,ICE,KEN,REF,*,*
2015,ICE,LBY,REF,*,*
2015,ICE,LKA,REF,*,*
2015,ICE,MAU,REF,*,*
2015,ICE,MCD,REF,*,*
2015,ICE,MDA,REF,*,*
2015,ICE,MLI,REF,,*
2015,ICE,NEP,REF,*,*
2015,ICE,NIG,REF,,*
2015,ICE,PAK,REF,,*
2015,ICE,RUS,REF,*,9
2015,ICE,SEN,REF,*,*
2015,ICE,SOM,REF,5,7
2015,ICE,SRB,REF,*,*
2015,ICE,STA,REF,5,8
2015,ICE,SUD,REF,*,*
2015,ICE,SYR,REF,7,37
2015,ICE,TUR,REF,,*
2015,ICE,UKR,REF,6,12
2015,ICE,UZB,REF,*,*
2015,ICE,VAR,REF,*,*
2015,ICO,AFG,REF,*,*
2015,ICO,ANG,REF,5,5
2015,ICO,BDI,REF,34,36
2015,ICO,BEN,REF,*,*
2015,ICO,BKF,REF,*,*
2015,ICO,CAM,REF,28,28
2015,ICO,CAR,REF,240,319
2015,ICO,CHD,REF,17,17
2015,ICO,CMR,REF,*,*
2015,ICO,COB,REF,166,169
2015,ICO,COD,REF,168,157
2015,ICO,ERT,REF,*,*
2015,ICO,ETH,REF,*,*
2015,ICO,GHA,REF,*,*
2015,ICO,GUI,REF,*,*
2015,ICO,IRN,REF,6,6
2015,ICO,LBR,REF,1086,1040
2015,ICO,LEB,REF,*,*
2015,ICO,LKA,REF,*,*
2015,ICO,MAU,REF,*,*
2015,ICO,MLI,REF,,5
2015,ICO,NGR,REF,*,*
2015,ICO,NIG,REF,19,19
2015,ICO,PAK,REF,*,*
2015,ICO,RWA,REF,82,82
2015,ICO,SRV,REF,9,9
2015,ICO,SUD,REF,8,10
2015,ICO,SYR,REF,*,20
2015,ICO,TOG,REF,30,30
2015,ICO,UGA,REF,*,*
2015,ICO,YEM,REF,,*
2015,IND,AFG,REF,10395,10196
2015,IND,ANG,REF,*,*
2015,IND,ARE,REF,*,*
2015,IND,BSN,REF,*,*
2015,IND,CHI,REF,109018,110098
2015,IND,CMR,REF,*,*
2015,IND,COB,REF,*,*
2015,IND,COD,REF,45,43
2015,IND,ERT,REF,47,42
2015,IND,ETH,REF,11,14
2015,IND,GAZ,REF,73,79
2015,IND,ICO,REF,11,9
2015,IND,IRN,REF,107,72
2015,IND,IRQ,REF,115,287
2015,IND,LAO,REF,*,*
2015,IND,LBY,REF,*,*
2015,IND,LKA,REF,65057,64208
2015,IND,MDV,REF,*,*
2015,IND,MYA,REF,14301,15735
2015,IND,PAK,REF,*,*
2015,IND,ROM,REF,0,0
2015,IND,RWA,REF,5,5
2015,IND,SAU,REF,*,*
2015,IND,SOM,REF,654,465
2015,IND,SUD,REF,49,65
2015,IND,SYR,REF,27,41
2015,IND,TOG,REF,*,0
2015,IND,UGA,REF,*,0
2015,IND,UZB,REF,*,*
2015,IND,YEM,REF,*,5
2015,INS,AFG,REF,1681,2890
2015,INS,ARE,REF,13,13
2015,INS,CHI,REF,27,20
2015,INS,CMR,REF,,*
2015,INS,COB,REF,0,0
2015,INS,COD,REF,10,7
2015,INS,ERT,REF,14,19
2015,INS,ETH,REF,27,51
2015,INS,GAM,REF,*,*
2015,INS,GAZ,REF,288,366
2015,INS,ICO,REF,*,0
2015,INS,IRN,REF,281,316
2015,INS,IRQ,REF,173,217
2015,INS,JOR,REF,*,0
2015,INS,KUW,REF,7,20
2015,INS,LKA,REF,272,319
2015,INS,MNG,REF,0,0
2015,INS,MYA,REF,760,686
2015,INS,PAK,REF,226,344
2015,INS,PHI,REF,0,0
2015,INS,SOM,REF,322,448
2015,INS,SUD,REF,118,171
2015,INS,SYR,REF,43,61
2015,INS,THA,REF,0,0
2015,INS,UGA,REF,,*
2015,INS,UKR,REF,*,0
2015,INS,YEM,REF,*,6
2015,IRE,AFG,REF,158,182
2015,IRE,ALB,REF,68,75
2015,IRE,ALG,REF,184,188
2015,IRE,ANG,REF,244,249
2015,IRE,ARE,REF,41,36
2015,IRE,ARM,REF,10,10
2015,IRE,AZE,REF,12,14
2015,IRE,BAH,REF,,*
2015,IRE,BDI,REF,20,22
2015,IRE,BEL,REF,0,0
2015,IRE,BEN,REF,*,*
2015,IRE,BGD,REF,7,13
2015,IRE,BHU,REF,*,6
2015,IRE,BKF,REF,*,*
2015,IRE,BLR,REF,49,51
2015,IRE,BOL,REF,6,6
2015,IRE,BRA,REF,*,*
2015,IRE,BSN,REF,14,14
2015,IRE,BUL,REF,35,35
2015,IRE,CAM,REF,0,0
2015,IRE,CAR,REF,10,10
2015,IRE,CHD,REF,*,*
2015,IRE,CHI,REF,45,53
2015,IRE,CMR,REF,66,79
2015,IRE,COB,REF,201,204
2015,IRE,COD,REF,345,351
2015,IRE,COL,REF,0,0
2015,IRE,CUB,REF,22,22
2015,IRE,CZE,REF,100,100
2015,IRE,ECU,REF,*,*
2015,IRE,EGU,REF,*,*
2015,IRE,ERT,REF,42,45
2015,IRE,EST,REF,7,7
2015,IRE,ETH,REF,41,38
2015,IRE,GAM,REF,*,*
2015,IRE,GAZ,REF,84,89
2015,IRE,GBR,REF,0,0
2015,IRE,GEO,REF,70,75
2015,IRE,GHA,REF,18,20
2015,IRE,GNB,REF,0,0
2015,IRE,GUA,REF,0,0
2015,IRE,GUI,REF,20,22
2015,IRE,HON,REF,0,*
2015,IRE,HRV,REF,69,69
2015,IRE,HUN,REF,*,*
2015,IRE,ICO,REF,21,21
2015,IRE,IND,REF,*,*
2015,IRE,INS,REF,*,*
2015,IRE,IRN,REF,118,144
2015,IRE,IRQ,REF,379,409
2015,IRE,ISR,REF,0,0
2015,IRE,JAM,REF,*,*
2015,IRE,JOR,REF,6,6
2015,IRE,JPN,REF,*,*
2015,IRE,KAZ,REF,37,37
2015,IRE,KEN,REF,51,59
2015,IRE,KGZ,REF,*,*
2015,IRE,KRN,REF,*,*
2015,IRE,KUW,REF,30,40
2015,IRE,LBR,REF,29,25
2015,IRE,LBY,REF,161,174
2015,IRE,LEB,REF,13,13
2015,IRE,LES,REF,*,*
2015,IRE,LKA,REF,18,20
2015,IRE,LTU,REF,14,14
2015,IRE,LVA,REF,6,6
2015,IRE,MAU,REF,*,*
2015,IRE,MCD,REF,10,*
2015,IRE,MDA,REF,106,106
2015,IRE,MLI,REF,7,9
2015,IRE,MLS,REF,*,*
2015,IRE,MLW,REF,28,38
2015,IRE,MNE,REF,6,6
2015,IRE,MNG,REF,*,*
2015,IRE,MOR,REF,10,10
2015,IRE,MOZ,REF,7,7
2015,IRE,MTS,REF,6,6
2015,IRE,MYA,REF,8,13
2015,IRE,NAM,REF,*,*
2015,IRE,NEP,REF,*,*
2015,IRE,NGR,REF,*,*
2015,IRE,NIC,REF,0,0
2015,IRE,NIG,REF,426,438
2015,IRE,PAK,REF,117,167
2015,IRE,PAN,REF,*,*
2015,IRE,PER,REF,0,0
2015,IRE,PHI,REF,*,*
2015,IRE,POL,REF,50,50
2015,IRE,ROM,REF,323,323
2015,IRE,RSA,REF,41,47
2015,IRE,RUS,REF,167,170
2015,IRE,RWA,REF,59,62
2015,IRE,SAU,REF,7,7
2015,IRE,SEN,REF,*,*
2015,IRE,SLE,REF,52,54
2015,IRE,SOM,REF,503,501
2015,IRE,SRB,REF,191,200
2015,IRE,SRV,REF,5,7
2015,IRE,SSD,REF,,0
2015,IRE,STA,REF,7,7
2015,IRE,SUD,REF,201,201
2015,IRE,SVK,REF,23,23
2015,IRE,SWA,REF,11,11
2015,IRE,SYR,REF,176,109
2015,IRE,TAN,REF,9,9
2015,IRE,THA,REF,*,*
2015,IRE,TJK,REF,12,12
2015,IRE,TKM,REF,0,0
2015,IRE,TOG,REF,34,36
2015,IRE,TUN,REF,*,*
2015,IRE,TUR,REF,13,13
2015,IRE,UGA,REF,29,41
2015,IRE,UKR,REF,97,103
2015,IRE,UZB,REF,23,23
2015,IRE,VEN,REF,*,*
2015,IRE,YEM,REF,*,5
2015,IRE,ZAM,REF,5,5
2015,IRE,ZIM,REF,157,191
2015,IRN,AFG,REF,950000,951142
2015,IRN,ETH,REF,0,0
2015,IRN,IRQ,REF,32000,28268
2015,IRN,KUW,REF,8,8
2015,IRN,MYA,REF,,0
2015,IRN,PAK,REF,10,10
2015,IRN,TJK,REF,*,*
2015,IRN,UZB,REF,7,7
2015,IRQ,AFG,REF,5,9
2015,IRQ,ARE,REF,,0
2015,IRQ,ETH,REF,*,*
2015,IRQ,GAZ,REF,9246,9250
2015,IRQ,IRN,REF,11053,8231
2015,IRQ,JOR,REF,*,8
2015,IRQ,LBY,REF,0,0
2015,IRQ,LEB,REF,0,0
2015,IRQ,MOR,REF,*,*
2015,IRQ,SOM,REF,*,0
2015,IRQ,SYR,REF,234196,244642
2015,IRQ,TUR,REF,16637,15557
2015,ISR,ARM,REF,*,*
2015,ISR,BDI,REF,*,*
2015,ISR,CAR,REF,*,*
2015,ISR,CHD,REF,*,*
2015,ISR,CMR,REF,*,*
2015,ISR,COD,REF-like,208,208
2015,ISR,COL,REF,*,*
2015,ISR,ERT,REF-like,32551,31556
2015,ISR,ERT,REF,117,152
2015,ISR,ETH,REF,86,86
2015,ISR,ICO,REF-like,0,0
2015,ISR,ICO,REF,*,*
2015,ISR,IRN,REF,6,6
2015,ISR,IRQ,REF,9,9
2015,ISR,KRN,REF,*,*
2015,ISR,LBR,REF,*,*
2015,ISR,LBY,REF,0,0
2015,ISR,LEB,REF,*,*
2015,ISR,MAU,REF,*,*
2015,ISR,MNG,REF,*,*
2015,ISR,MYA,REF,*,*
2015,ISR,NEP,REF,*,*
2015,ISR,NGR,REF,*,*
2015,ISR,NIG,REF,*,*
2015,ISR,RWA,REF,*,*
2015,ISR,SLE,REF,*,*
2015,ISR,SOM,REF,0,0
2015,ISR,SSD,REF,38,38
2015,ISR,SSD,REF-like,68,68
2015,ISR,SUD,REF-like,6559,6307
2015,ISR,SUD,REF,29,26
2015,ISR,SYR,REF,*,*
2015,ISR,TUR,REF,*,*
2015,ISR,VAR,REF,7,7
2015,ISR,ZIM,REF,*,*
2015,ITA,AFG,REF,8991,12203
2015,ITA,ALB,REF,256,356
2015,ITA,ALG,REF,113,146
2015,ITA,ANG,REF,36,40
2015,ITA,ARE,REF,1145,1379
2015,ITA,ARM,REF,225,274
2015,ITA,AUL,REF,,*
2015,ITA,AZE,REF,69,61
2015,ITA,BAH,REF,*,*
2015,ITA,BDI,REF,12,14
2015,ITA,BEN,REF,70,119
2015,ITA,BGD,REF,1357,2545
2015,ITA,BHU,REF,*,*
2015,ITA,BKF,REF,599,764
2015,ITA,BLR,REF,31,36
2015,ITA,BOL,REF,9,9
2015,ITA,BRA,REF,31,43
2015,ITA,BSN,REF,375,478
2015,ITA,CAM,REF,*,*
2015,ITA,CAN,REF,*,*
2015,ITA,CAR,REF,32,63
2015,ITA,CHD,REF,335,383
2015,ITA,CHI,REF,98,129
2015,ITA,CHL,REF,5,7
2015,ITA,CMR,REF,628,708
2015,ITA,COB,REF,486,499
2015,ITA,COD,REF,427,469
2015,ITA,COL,REF,475,506
2015,ITA,COS,REF,,*
2015,ITA,CUB,REF,142,152
2015,ITA,CVI,REF,17,17
2015,ITA,DJB,REF,*,*
2015,ITA,DMA,REF,,*
2015,ITA,DOM,REF,*,8
2015,ITA,ECU,REF,14,15
2015,ITA,EGU,REF,8,14
2015,ITA,ERT,REF,13357,11951
2015,ITA,ETH,REF,2354,1894
2015,ITA,GAB,REF,14,20
2015,ITA,GAM,REF,1923,4919
2015,ITA,GAZ,REF,611,702
2015,ITA,GEO,REF,130,188
2015,ITA,GHA,REF,1733,2502
2015,ITA,GNB,REF,166,320
2015,ITA,GUA,REF,*,5
2015,ITA,GUI,REF,1026,1626
2015,ITA,HAI,REF,8,9
2015,ITA,HON,REF,7,9
2015,ITA,HRV,REF,18,18
2015,ITA,ICO,REF,4603,5079
2015,ITA,IND,REF,113,123
2015,ITA,IRN,REF,1412,1573
2015,ITA,IRQ,REF,2913,3428
2015,ITA,ISR,REF,*,*
2015,ITA,JAM,REF,*,*
2015,ITA,JOR,REF,12,20
2015,ITA,KAZ,REF,5,6
2015,ITA,KEN,REF,102,118
2015,ITA,KGZ,REF,*,*
2015,ITA,KOR,REF,,*
2015,ITA,KUW,REF,*,*
2015,ITA,LBR,REF,765,702
2015,ITA,LBY,REF,227,392
2015,ITA,LEB,REF,310,378
2015,ITA,LES,REF,*,*
2015,ITA,LKA,REF,673,707
2015,ITA,MAD,REF,10,15
2015,ITA,MAU,REF,230,282
2015,ITA,MCD,REF,200,191
2015,ITA,MDA,REF,111,106
2015,ITA,MEX,REF,*,5
2015,ITA,MLI,REF,5552,8334
2015,ITA,MLS,REF,,*
2015,ITA,MLW,REF,*,*
2015,ITA,MNE,REF,51,61
2015,ITA,MNG,REF,6,6
2015,ITA,MOR,REF,253,346
2015,ITA,MOZ,REF,*,*
2015,ITA,MTS,REF,*,5
2015,ITA,MYA,REF,23,31
2015,ITA,NAM,REF,*,*
2015,ITA,NEP,REF,28,56
2015,ITA,NGR,REF,263,326
2015,ITA,NIC,REF,*,7
2015,ITA,NIG,REF,6293,9931
2015,ITA,PAK,REF,5764,*
2015,ITA,PAR,REF,*,*
2015,ITA,PER,REF,35,44
2015,ITA,PHI,REF,5,6
2015,ITA,PLW,REF,*,9202
2015,ITA,ROM,REF,22,5
2015,ITA,RSA,REF,*,*
2015,ITA,RUS,REF,174,200
2015,ITA,RWA,REF,11,15
2015,ITA,SAL,REF,120,165
2015,ITA,SAU,REF,6,6
2015,ITA,SEN,REF,1477,3037
2015,ITA,SLE,REF,327,403
2015,ITA,SOM,REF,12213,13068
2015,ITA,SRB,REF,2686,2620
2015,ITA,SRV,REF,8,8
2015,ITA,SSD,REF,57,60
2015,ITA,STA,REF,21,20
